Id;Green_MS;Yellow_MS;Orange1_MS;Orange2_MS;Red_MS;Yellow_TE;Orange_TE;Cyan_TE;Dblue_TE;Black_TE;Green_RGB;Yellow_RGB;Orange1_RGB;Orange2_RGB;Red_RGB;Sicaklik_Ort;Sicaklik_Max;Sicaklik_Min;Nem_Ort;Nem_Max;Nem_Min;Yagis;Yaprak_Islaklik;Ilaclama;Cercospora;Tarih
3533;26,78313446;42,23484205;24,37133853;7,980250652;6,249472291;4,091604285;8,772342065;23,71119905;40,13912286;23,9727415;6,87465263;18,0407508;24,54526372;42,9424345;17,50148579;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3534;25,13184451;33,31784849;24,46730965;8,646984567;9,119544924;3,966614007;8,910042892;28,57459121;40,62819374;17,21342624;6,326658279;21,50213066;25,71906139;30,81148804;15,28485649;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3535;25,71254278;32,81801315;23,74550872;13,09311581;12,45036653;5,277902006;10,83715082;28,92498428;39,29095054;16,74050428;4,55037823;17,95722233;27,80194506;29,0495474;18,22305182;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3536;28,05639604;39,59107116;23,48135467;9,682410623;11,43981845;5,646434425;8,251249412;29,20913453;39,05125754;17,77819226;5,1096457;13,18142782;26,75160363;34,69394056;13,31051678;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3537;28,42270979;39,43027816;24,94896231;12,40988666;12,74650337;5,228578421;10,90892133;27,05186248;41,29712754;20,04954713;5,380252724;15,72317803;27,6903451;39,22538594;14,42976763;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3538;26,77928767;37,09561934;20,94749228;8,915664768;9,755031408;4,605891874;8,291537052;28,61892018;40,99704863;19,38922331;9,683513597;19,24086831;28,25681489;31,76023238;15,69842654;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3539;26,58106267;37,03987283;23,54484795;7,125495271;12,09714776;4,516930665;10,79417416;24,92192814;38,24733898;20,89686941;9,628473084;10,06847924;25,56582615;30,21239552;20,09649553;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3540;26,0793353;40,72290409;25,56692459;12,53969165;7,921919463;3,935391624;8,564197263;29,32949041;39,23154799;18,28470531;6,787377935;18,3794018;24,51067867;38,54780033;19,64032413;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3541;28,45703168;41,97904084;25,0037412;7,78367393;12,86235077;4,266857521;8,192660867;29,46313214;38,79393027;16,73175794;3,470337556;11,6215672;26,81480483;39,7962781;18,70682062;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3542;27,72847222;32,84941094;20,89581113;9,203592609;10,50917712;4,905501279;10,05413933;21,2413047;40,22156741;20,66505854;8,641804171;12,90894573;24,61255808;34,78334978;18,41098092;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3543;28,91276169;35,60395551;24,37286944;8,761010736;10,02946337;3,867699514;10,48276768;22,71892187;39,40516215;17,67240059;3,839379032;23,77316589;24,35291843;34,71463024;19,76310341;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3544;27,39966962;38,48192897;22,53021803;7,781070688;9,282703386;5,690257651;8,770598748;23,87600741;41,03233338;23,88363496;4,578214618;23,27563371;26,69000549;37,24213969;11,72158152;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3545;27,53522327;35,35564782;24,58524062;8,015010484;4,017335112;4,327640345;8,58921406;28,46568195;40,62136453;20,36510525;7,255607255;14,8179302;26,71397362;37,30582517;18,23934414;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3546;25,94062283;36,36366486;23,00305559;11,74013435;11,87639316;4,777759674;11,90910639;22,88352848;38,20758175;19,5662081;7,96802731;22,87168004;27,79474722;28,85691281;18,3753702;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3547;26,31328127;34,35397907;22,94033795;10,42517086;8,509806082;4,285285832;9,390400255;28,27832825;40,82296058;20,27180502;9,079486936;13,20547938;26,17187071;32,75825438;19,16801888;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3548;24,6624961;40,23352199;25,40136561;9,582038787;3,299205456;5,298982152;12,11188131;29,37248939;38,20150901;20,04580078;7,449811677;19,23286298;25,50116967;41,49195706;17,06308314;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3549;26,26454994;40,97475026;25,34466882;12,67393554;12,16381344;5,217000148;9,707598859;21,94736913;40,85915531;20,95961058;3,99564565;16,85154076;25,0383558;28,90717988;18,11044034;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3550;24,70022174;37,93665857;25,60435221;12,06156645;3,395714696;3,687554668;12,98849387;29,08013353;41,28771908;22,3169437;6,593073942;22,78051256;26,03163948;29,44976177;16,55320415;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3551;26,60590102;38,51453777;23,833547;8,778081752;4,943718415;4,432664283;9,931056309;25,40620902;39,18005714;22,74431964;3,061454626;19,42105916;25,79097299;40,72127971;18,33262652;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3552;25,23399924;39,31343183;21,48188096;9,625041724;10,32062141;4,457687517;9,028076831;21,44094222;39,612464;19,99792139;8,128759626;19,99552484;27,15805277;35,27209169;15,91935116;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3553;26,51888744;38,71655363;21,67579309;8,417168882;6,661204041;4,557985951;12,71429724;29,10317455;40,26079986;20,04969484;2,658938353;23,67973939;24,58050486;38,04389091;17,1685104;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3554;24,58336025;34,42267373;22,53789444;6,644890241;5,544806393;3,679912551;8,911755279;24,72098878;39,20305055;16,14757053;4,29463782;19,51763932;25,66584327;34,3017688;13,37623275;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3555;26,81770396;32,68304533;23,74414335;8,464875074;10,07002126;5,730448773;10,11887301;28,10036608;39,85157745;17,12386774;3,133187914;20,92698093;27,81940969;30,4674822;18,88248078;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3556;26,98330746;35,8224988;24,2764807;7,41079467;12,99326619;4,874499397;13,12013871;21,86138889;41,30468859;19,5509664;9,01078943;20,24601827;24,16814754;30,96819816;16,8338797;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3557;24,82599136;32,89422437;21,24061291;8,442390158;12,08843512;3,901942768;10,70364214;29,35202337;38,88114065;24,86902706;3,18900447;21,95784214;26,64981328;39,79063815;16,91139428;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3558;25,51251077;42,01904343;20,93276157;12,4311816;4,780069843;4,946672182;8,911708021;28,62210894;40,89085129;18,7875244;8,036241212;11,02125184;24,47960216;39,29440182;12,83121015;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3559;28,89511275;35,58663475;20,97866573;12,61482285;4,446287205;4,900689643;12,73449868;27,58681899;38,88881756;15,67795837;4,847869153;22,54370848;27,55378862;36,4878544;14,94227727;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3560;28,89754713;36,19943471;22,03606778;7,449707236;6,164985659;5,664694342;13,00718575;26,74700432;39,84840735;22,45707911;8,400244356;22,68317482;27,39573768;27,67787791;20,01287928;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3561;25,340706;40,1190441;25,20059282;12,49750732;12,74363917;5,464524704;11,65269693;25,50540904;38,25052034;21,65941674;2,302280673;10,04288751;28,14436213;29,73025205;12,35301567;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3562;26,94575717;38,17887028;20,77949405;6,623712243;3,013171015;4,291300579;12,54677439;27,95493804;38,08401813;20,3535097;1,545289163;18,06440568;26,05194306;31,89621944;12,47917191;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3563;24,55172532;33,15986722;25,06100792;11,59623097;2,356279203;5,379433663;10,05975559;26,25399419;40,47223836;15,65532762;9,233661294;22,25331847;24,45576827;41,33155634;16,23829002;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3564;28,99347933;38,1642207;25,52875355;11,27009526;4,377874994;4,249531902;10,3671216;25,93747333;38,97843168;22,54733302;3,795188571;19,93346943;24,43174483;41,73897624;16,42585278;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3565;27,07408091;35,14936222;20,90143841;6,535134782;12,53649582;5,135243947;8,50490095;27,41871589;40,21320044;22,75259285;3,065297789;24,96368792;25,21738616;27,94883652;14,22701168;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3566;24,6623029;38,06416789;21,47220137;9,53691176;11,26492288;5,718102024;12,60912765;23,82622142;39,08342362;20,89608457;6,797564125;17,29599604;26,8920381;28,04715534;16,31031361;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3567;28,9759861;40,01249529;22,59294041;10,33678044;6,178340269;3,974868239;8,874057364;25,33402483;38,66146353;16,610316;6,538994058;10,62063853;28,27855839;28,74223088;16,26575597;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3568;28,54980848;40,5830494;24,91177592;9,58743509;10,7389636;3,65484919;10,61878358;25,80003246;38,47799752;14,68663152;8,797772923;10,9353008;27,47989551;43,12515776;17,38306731;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3569;25,74737885;37,31708053;23,05614693;12,96774928;2,388365463;4,350112681;11,2190885;25,10253297;41,51294125;15,07992281;4,724555781;21,30178394;27,71904765;35,85339044;16,96587606;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3570;28,20955309;39,31822472;21,50323924;8,207454146;5,296220568;4,517370642;10,15756253;22,2276284;38,68175909;23,57621163;5,831801278;11,19771806;25,25759193;32,42059459;12,35732086;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3571;25,13476683;33,38988607;21,09409214;11,24104744;5,842765555;5,173146634;11,06352665;26,81909573;38,74729512;15,02080717;2,98305489;18,90407643;24,46009723;33,96057576;14,40565633;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3572;26,54140967;40,45103038;23,70653027;9,365708598;8,056418099;4,937932248;12,36006038;27,10920201;38,30456558;23,35682238;5,030701142;22,7625848;26,11571919;37,65894819;17,97324156;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3573;24,55793283;42,12421393;25,13323664;8,275655414;10,92083835;3,730550736;11,77666015;25,66580738;41,14454905;15,24737298;8,146817294;16,5560229;27,82610002;40,08483593;19,67566857;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3574;25,90250741;38,52372529;21,90616695;12,18266215;4,244326599;3,728150315;12,5854787;24,48925043;40,56538288;14,63343817;2,922750286;22,89398736;28,11168514;32,91393719;16,62468405;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3575;27,66249142;34,1933048;24,70194532;12,78367839;3,293752774;3,993111007;10,38104676;21,59344646;38,52851806;17,1146223;6,668173543;18,3760997;24,32997982;39,77097777;20,29329419;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3576;26,03204721;38,26666623;22,20032087;13,23599328;7,057322277;4,636687424;10,06368619;25,16400116;40,9951597;16,88088041;9,067910884;14,17374541;23,83752498;41,15513377;11,62042113;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3577;26,12884337;38,51140575;24,5085277;6,64373989;10,65758377;4,051022709;8,951754285;27,74465804;41,33196209;22,41503732;9,766592538;18,62426584;26,86697863;33,71087131;13,8602918;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3578;26,70952278;34,90814245;24,97573012;12,2728834;10,28509935;3,643353621;10,01150568;24,91777079;39,7412679;22,59109509;7,822770281;24,5717003;25,10989361;36,76211348;19,70026594;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3579;28,40083548;37,68965135;22,88849501;9,064579216;10,4597105;5,557449142;11,1153209;23,34929807;41,0617928;21,68212587;2,185493454;11,61088987;27,41370336;29,33881736;17,13659581;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3580;28,82422261;35,4205629;23,69173012;9,607997263;8,908495045;5,295870636;13,25481785;23,95958728;40,51608233;17,06374967;3,210280252;18,00495966;25,97620435;32,64070435;16,71531832;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3581;27,64662352;40,41568942;24,17585198;11,45286896;10,51301669;5,535202305;8,216731511;24,52635209;39,07001256;19,22340365;3,873060935;16,58086993;25,08582225;39,69450923;20,15197453;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3582;27,44082806;41,55038868;22,0552601;12,78239669;5,974133018;5,753355866;10,15582314;24,79094054;40,7177675;18,77764257;6,100578409;19,08227418;24,98409036;32,44712515;14,85647919;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3583;29,08224149;42,35309882;25,46987791;6,53115158;7,45921186;4,899400033;9,135621744;23,9030348;38,05489029;23,28807816;1,125049989;22,79649642;26,20736774;26,99796005;19,9975749;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3584;25,39197881;41,90438901;22,8475813;9,729652452;4,603320745;3,860025536;11,43424839;25,98819195;39,88179302;18,23334529;7,646110877;23,09583088;27,93713946;28,28226313;17,63118455;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3585;28,27001237;34,24976648;22,07919258;11,21612311;10,45990856;4,513779244;8,554134331;25,65661155;38,22695852;18,14039739;1,617582379;18,36908059;24,98650442;42,58806017;17,83007929;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3586;26,66081727;34,71535991;24,31892262;8,736400193;7,331762206;4,918916417;10,02785746;21,9655681;41,16945905;22,31704298;5,706853001;14,35841718;27,44666476;34,22258197;16,71182481;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3587;25,74926787;40,8709833;21,8467954;12,62519065;11,39704301;5,615356748;9,313473547;26,03688922;40,64870975;18,20542687;6,508134775;23,10621781;25,6004193;28,69238864;17,25768292;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3588;27,76216845;40,16318255;23,67600056;10,06228121;9,666409771;4,357621251;10,0379045;22,5709307;40,38202062;23,80181;5,938300292;12,11226232;28,03779374;39,97808912;13,97414861;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3589;26,23509464;32,87595677;20,99177071;10,45981724;3,791286624;5,427425053;12,79374725;22,820416;38,3642481;19,29221511;9,839796047;18,2316006;26,03523963;41,01522418;18,64215944;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3590;26,11799299;38,64514465;23,16584612;8,537853882;2,36819088;3,661582435;11,18382567;28,01638729;39,60860481;22,07108869;8,467553897;16,68988855;25,07809994;38,01752128;15,31807339;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3591;27,51601114;42,55011929;22,59501484;12,75082878;2,904168461;4,347584934;10,79811662;27,78599666;38,06386199;18,9893094;3,275762136;21,09214511;25,8211779;32,20766869;20,17334352;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3592;28,240513;32,48393675;24,88758338;8,678793655;2,494701275;4,628070693;8,797381754;28,79437364;38,35352838;20,0705292;9,377624708;21,90701143;24,72903187;40,27043589;19,60447125;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3593;25,96385378;35,87998523;25,12633274;12,69414154;13,02430687;4,04628469;12,31013128;25,2436804;39,7040426;24,31527105;8,069461195;21,69082919;24,77642561;29,39962913;18,63513272;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3594;27,39573198;37,58838137;24,03040824;9,168674626;3,822231848;5,263118646;12,54387635;21,95458128;39,8462428;20,6407404;3,795186272;23,35398744;25,37682792;39,94110241;18,5755021;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3595;27,68632678;42,20095447;24,96863169;7,940356526;8,496550309;5,252651388;11,52909982;29,47336332;39,30670984;16,74399168;1,491283665;14,15184044;28,27275021;27,99296369;12,53681894;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3596;28,42999506;40,07033454;23,99072925;10,21762654;8,822995075;4,17004178;12,80941775;28,58204616;39,92391901;16,43642731;6,343384592;16,00845111;25,94031722;39,03920298;19,43798319;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3597;27,35097225;37,96890096;25,08799003;13,11491022;8,70026188;5,481325317;8,989239823;27,20609117;41,36195989;21,64226313;8,640466534;23,26679642;26,40465609;39,55663944;17,04682846;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3598;25,07398536;41,60518545;25,0604232;12,45917653;2,820831629;3,864110325;12,70844128;24,5407798;39,40780446;22,88967823;4,96458085;22,45231329;25,03556927;39,23239991;13,73500288;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3599;26,82658697;32,69942035;24,78833693;6,919378143;10,99092584;4,920997687;12,46010683;22,45308021;40,97676093;24,3340592;9,728648532;21,22049963;24,53007335;38,70877385;14,64872326;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3600;27,16355513;33,7541428;25,41532702;8,181310999;3,500379669;3,813838661;11,79177113;28,89488892;38,39266965;17,26863731;9,800285076;18,78132373;26,8987918;41,68833152;19,08158878;28,19;28,69;27,71;41,18;43,49;38,52;0;0;0;0;15.07.2022
3601;18,63742347;45,81654831;26,1517086;7,199422123;2,936896902;4,506327752;10,56934773;22,50015348;37,69134447;24,96911547;4,870980519;23,12597253;27,97331715;30,01675789;10,72199421;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3602;16,67513083;44,3947298;26,43415233;9,745302671;2,756489004;4,026794597;11,95899349;21,7609406;37,28759335;24,34371226;5,485378655;17,82584809;29,24887273;31,94260385;12,71089399;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3603;19,70452551;46,13905526;27,13508312;9,213693336;2,900988799;3,570503587;11,29469717;21,88310538;36,97451364;23,88453178;5,244574672;20,04364672;24,96487582;35,28590357;15,53930331;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3604;17,92731704;46,39089601;25,521458;9,418260415;3,036723516;3,807401072;10,94479284;21,65371357;38,19922927;24,88818794;4,653655665;23,20493828;27,05920518;34,92576167;20,81038301;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3605;19,89683036;42,74360883;27,20128843;7,709667241;3,152253787;4,581772942;11,76164145;23,08734815;37,41797672;23,57362384;5,736165247;23,89486865;26,32571531;34,90593722;11,20436316;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3606;18,5994905;41,83899864;27,1038156;9,478715953;2,468657874;4,227658814;11,39501567;21,91402096;37,20357668;24,99708041;4,286886463;21,919973;26,71647859;34,75779442;18,4955621;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3607;16,71899676;45,75851249;27,43646212;9,55753276;2,821883715;3,627778137;10,55167982;22,59048974;37,01627393;24,4286763;5,656358938;18,78958419;23,92431331;32,42512702;15,00295682;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3608;16,85527712;42,84941804;25,83359122;8,025005513;2,458860988;4,86505353;11,85734915;22,81520025;37,09729344;24,29044395;5,515700031;19,07454522;24,12262933;31,15374935;16,29474605;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3609;16,8625655;41,28231168;27,16466047;8,021185811;2,212306068;3,941784218;10,88460158;22,27231688;37,29288835;24,52031243;4,004880382;23,76963156;28,85895047;31,08741894;16,71354345;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3610;19,84852028;44,48248022;25,46816231;8,893290997;2,029626294;3,490190537;10,63822832;22,60133016;38,3570836;24,04794334;5,938134198;23,78594226;27,0148658;32,95784468;10,86391859;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3611;18,66381486;43,37631473;25,92080346;8,114537536;2,832660135;4,737469255;11,70265549;22,17838752;38,42982689;24,28277228;6,349752391;22,86459647;27,02868868;32,41313996;13,75928946;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3612;18,60751778;44,23787314;26,56961099;8,675286535;2,927435716;4,262067504;11,02226306;22,90333193;37,07899617;24,51786312;4,841852067;18,70564406;28,32559566;32,23758753;10,30391625;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3613;19,96615235;41,73655806;26,38113124;7,240485796;2,631794358;4,579712816;12,04303705;22,53900834;37,24101744;25,01452227;4,260159572;18,13842649;26,54003094;33,32227801;21,5020953;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3614;17,0146762;46,23932598;25,9595109;8,152086241;2,074411397;3,810929332;11,36648131;22,356966;38,53118696;24,21926287;5,029244142;20,15776133;26,10951604;36,1401387;18,2188552;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3615;16,78749255;43,28842824;26,68970074;9,167513281;2,099243958;3,8223054;11,68385092;22,08772094;37,78778156;23,63370222;5,755280825;20,87736476;25,31579513;30,9372209;17,9479722;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3616;19,09897974;41,79094288;26,26422833;9,732500792;2,924338125;4,340098756;11,10432278;22,31760425;38,42733504;24,69671838;4,558368561;18,41022116;29,747575;36,60567565;10,97947488;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3617;20,31064771;42,80925244;26,23841143;8,764782883;2,30747337;4,546056562;11,7204546;22,39465426;37,36479045;24,38121861;4,013911881;20,4963919;26,65667793;30,09544802;16,08020468;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3618;17,15467384;42,56728739;26,80483878;9,161210964;2,262166645;4,514083795;10,66781924;22,04388262;37,5305786;24,46608236;6,028147699;23,42142286;25,32386007;32,69165754;11,15060071;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3619;20,36123859;46,22627838;25,8554749;8,21376176;2,720396782;4,060136172;11,84739897;23,16048717;37,7971093;24,79115489;4,509895007;21,61000571;26,32786383;32,33413335;17,18516142;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3620;19,85508143;46,34083763;27,03646526;7,974700812;2,08495234;4,729757866;10,51062984;22,12969279;38,30495791;24,32406257;4,080519502;20,22216791;27,02416141;35,01875467;20,66258312;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3621;19,56647478;45,27295434;27,44504421;7,755123574;2,580630301;4,981010832;11,94064563;22,37829147;37,52291802;23,82747733;5,539276232;23,15606213;26,04562984;36,68381212;17,27489829;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3622;19,66395445;42,6315301;27,34135531;9,49063163;2,968541018;3,883484307;11,03981463;21,93667759;38,20746326;24,38860855;4,600819876;17,83431577;27,62375039;34,15852558;17,73327957;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3623;17,51256701;45,25712967;27,18845223;7,219988305;2,129521666;4,165808127;10,96856331;21,85471973;37,25248958;23,82888256;5,310793764;22,08171488;27,56730544;36,26420748;16,94188622;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3624;16,94519402;45,1265441;26,62635075;8,801526663;3,184329842;4,916274728;10,96076612;21,89532154;38,00196549;24,09594814;5,729083244;19,15878773;29,90374892;36,53247265;21,52338367;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3625;17,78323348;43,83029458;25,53819501;7,136744033;2,694294208;3,759555978;11,71395879;22,53240803;37,65937556;24,93413041;4,512927675;22,33198344;28,07210855;29,50753083;14,35005284;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3626;19,95086176;42,92658194;27,30142801;8,663185742;2,21126482;3,612157655;11,47884314;22,72994868;38,00608004;24,80837649;6,338250403;18,26695891;26,33493961;30,90823273;16,87496906;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3627;17,84737807;44,04456109;25,96459392;9,200675947;1,926539025;4,377409813;11,34634899;22,51475503;38,17913861;23,52418148;5,729394254;18,71167614;23,82086652;31,61241878;10,13354744;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3628;19,46262175;45,85878979;27,4013355;9,201509314;2,201255017;4,94455313;11,72688456;22,04542822;37,21489098;24,52743569;5,990776444;19,21017621;28,84952779;35,13727202;18,46325487;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3629;16,89538783;41,19284847;26,08973794;8,561973458;2,816988614;4,809248865;11,3155008;21,80183364;38,45125295;23,74473764;4,503573011;21,90938364;28,06311435;32,12982533;11,36410964;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3630;18,99633914;44,34412373;25,09022412;9,490475279;1,960289799;4,367780424;11,12817939;21,93623269;38,54075928;24,76919905;4,807970501;22,66240866;25,48390282;34,83468923;21,2369179;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3631;17,8129744;44,57184969;26,70479457;8,181166432;2,004595481;4,715814995;11,40826191;23,16684882;37,32029823;24,09171162;6,25915999;23,84969188;27,59804687;32,62893272;15,55686352;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3632;17,36373593;44,29204087;26,03348159;9,361770313;1,916792535;3,74041266;10,82745987;22,65573833;38,14202326;24,40532355;6,664296184;18,1264297;27,39768003;31,25822147;19,84920156;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3633;20,16716216;45,88726135;26,92226957;8,213307388;2,183929819;3,504746594;10,98309024;22,15074094;37,84096234;24,96994943;6,833155622;23,22961604;28,00483274;31,46439278;21,61426714;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3634;19,5503043;44,55459634;25,55245334;7,236762836;2,313410569;4,521839691;11,07697775;22,66915063;37,80389835;24,65806525;5,208100566;18,99886274;29,76387461;29,82230508;16,89266096;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3635;20,51368074;44,04598089;26,7272402;8,338410543;2,885774277;4,098196774;10,53999789;23,02036283;37,83821505;23,68049167;3,964638875;20,86503517;29,41927371;32,28904473;15,90128112;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3636;19,61915092;43,98106494;27,05784431;9,243495101;2,80929123;3,826176838;11,76756863;23,09440156;37,23033401;24,85824355;4,835123234;18,65177121;27,98958462;33,92221504;20,401279;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
3637;18,1449407;41,20927233;26,73958536;7,31094638;2,205457105;4,395032169;11,41202415;22,15636318;38,45290164;23,71185171;4,088765805;18,77736768;29,94800162;28,76552706;17,79627223;13,77;15,26;12,89;99,05;100;94,87;0;60;0;0;20.07.2022
